EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-07T09:58:03.6191213Z, ProcessId : 3408, ThreadId : 540
EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.ChangePrice, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:48:34.0292735Z, ProcessId : 12412, ThreadId : 8184

EventId : 4, Level : Informational, Message : Method IPlaceService`1.ChangePrice finished, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:48:34.0507971Z, ProcessId : 12412, ThreadId : 8184

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:48:34.0532973Z, ProcessId : 12412, ThreadId : 8184

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:52:11.9111776Z, ProcessId : 8284, ThreadId : 4264

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:52:13.6822266Z, ProcessId : 8284, ThreadId : 4264

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:52:16.5063467Z, ProcessId : 8284, ThreadId : 11500

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:52:16.6085277Z, ProcessId : 8284, ThreadId : 11500

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:52:26.5978593Z, ProcessId : 8284, ThreadId : 11500

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:52:26.6128937Z, ProcessId : 8284, ThreadId : 11500

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:53:45.2655676Z, ProcessId : 8232, ThreadId : 4396

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:53:47.0011059Z, ProcessId : 8232, ThreadId : 4396

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:53:49.5818483Z, ProcessId : 8232, ThreadId : 11028

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:53:49.6754406Z, ProcessId : 8232, ThreadId : 11028

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:53:52.9415904Z, ProcessId : 8232, ThreadId : 11028

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:53:52.9546119Z, ProcessId : 8232, ThreadId : 11028

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.Update, Payload : [serviceName : IPlaceService`1] [methodName : Update] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:54:05.8792804Z, ProcessId : 8232, ThreadId : 11028

EventId : 4, Level : Informational, Message : Method IPlaceService`1.Update finished, Payload : [serviceName : IPlaceService`1] [methodName : Update] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:54:05.9604780Z, ProcessId : 8232, ThreadId : 11028

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:54:05.9609772Z, ProcessId : 8232, ThreadId : 11028

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:54:05.9634752Z, ProcessId : 8232, ThreadId : 11028

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:54:05.9754955Z, ProcessId : 8232, ThreadId : 10396

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:54:05.9789973Z, ProcessId : 8232, ThreadId : 10396

EventId : 3, Level : Informational, Message : Invoking method IRoomService.CreateRoom, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:54:46.8119483Z, ProcessId : 8232, ThreadId : 4396

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:57:55.9343967Z, ProcessId : 11808, ThreadId : 11704

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:57:58.0134904Z, ProcessId : 11808, ThreadId : 11704

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:58:00.5844350Z, ProcessId : 11808, ThreadId : 11704

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T14:58:00.7388098Z, ProcessId : 11808, ThreadId : 11704

EventId : 3, Level : Informational, Message : Invoking method IRoomService.CreateRoom, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T14:58:57.9413375Z, ProcessId : 11808, ThreadId : 11704

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:02:46.2156326Z, ProcessId : 10148, ThreadId : 10624

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:02:47.3054673Z, ProcessId : 10148, ThreadId : 10624

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:02:50.0546368Z, ProcessId : 10148, ThreadId : 10624

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:02:50.1102064Z, ProcessId : 10148, ThreadId : 10624

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:05:18.2331178Z, ProcessId : 4300, ThreadId : 9780

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:05:19.4710557Z, ProcessId : 4300, ThreadId : 9780

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:05:21.2755537Z, ProcessId : 4300, ThreadId : 9780

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:05:21.3363210Z, ProcessId : 4300, ThreadId : 9780

EventId : 3, Level : Informational, Message : Invoking method IHallService.CreateHall, Payload : [serviceName : IHallService] [methodName : CreateHall] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:05:42.4031193Z, ProcessId : 4300, ThreadId : 9600

EventId : 4, Level : Informational, Message : Method IHallService.CreateHall finished, Payload : [serviceName : IHallService] [methodName : CreateHall] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:05:42.6255252Z, ProcessId : 4300, ThreadId : 9600

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:05:42.6470891Z, ProcessId : 4300, ThreadId : 14172

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:05:42.6561158Z, ProcessId : 4300, ThreadId : 14172

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:05:55.3727476Z, ProcessId : 4300, ThreadId : 9780

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:05:55.3902850Z, ProcessId : 4300, ThreadId : 9780

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.Update, Payload : [serviceName : IPlaceService`1] [methodName : Update] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:05:59.6501422Z, ProcessId : 4300, ThreadId : 9780

EventId : 4, Level : Informational, Message : Method IPlaceService`1.Update finished, Payload : [serviceName : IPlaceService`1] [methodName : Update] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:05:59.6997143Z, ProcessId : 4300, ThreadId : 9780

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:05:59.7002160Z, ProcessId : 4300, ThreadId : 9780

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:05:59.7032153Z, ProcessId : 4300, ThreadId : 9780

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.ResetPlaceFromRestavration, Payload : [serviceName : IPlaceService`1] [methodName : ResetPlaceFromRestavration] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:05:59.7037141Z, ProcessId : 4300, ThreadId : 9780

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:08:32.3493007Z, ProcessId : 5328, ThreadId : 7532

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:08:33.4826654Z, ProcessId : 5328, ThreadId : 7532

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:08:35.6227874Z, ProcessId : 5328, ThreadId : 7532

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:08:35.7357255Z, ProcessId : 5328, ThreadId : 7532

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:08:39.3443592Z, ProcessId : 5328, ThreadId : 12668

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:08:39.3538658Z, ProcessId : 5328, ThreadId : 12668

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.Update, Payload : [serviceName : IPlaceService`1] [methodName : Update] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:08:44.3630181Z, ProcessId : 5328, ThreadId : 12668

EventId : 4, Level : Informational, Message : Method IPlaceService`1.Update finished, Payload : [serviceName : IPlaceService`1] [methodName : Update] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:08:44.4080793Z, ProcessId : 5328, ThreadId : 12668

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:08:44.4080793Z, ProcessId : 5328, ThreadId : 12668

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:08:44.4100757Z, ProcessId : 5328, ThreadId : 12668

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.SetPlaceOnRestavration, Payload : [serviceName : IPlaceService`1] [methodName : SetPlaceOnRestavration] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:08:44.4105770Z, ProcessId : 5328, ThreadId : 12668

EventId : 4, Level : Informational, Message : Method IPlaceService`1.SetPlaceOnRestavration finished, Payload : [serviceName : IPlaceService`1] [methodName : SetPlaceOnRestavration] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:08:44.4270954Z, ProcessId : 5328, ThreadId : 12668
